Surge,Sway,Heave,Roll,Pitch,Yaw
-0.969523926,0.5235198471744692,1.5554730276974038,1.5772676353271053,1.1111590529569377,0.6388085088790837
-0.967250871,0.5204446680076589,0.7977090095065695,1.469368864975465,0.9306466779576704,0.5948088427767472
-0.926665762,0.5115571685320021,0.022563920246250556,1.2291799126954686,0.6245806595779205,0.6146056271373017
-0.849489974,0.4971643384939087,-0.667729625,0.9192621672210985,0.27932263049323247,0.6773437236454869
-0.756417817,0.4849496107127522,-1.209816268,0.5795255685675461,-0.049477154,0.7537483659457814
-0.664191064,0.4747177672551196,-1.588517981,0.2513615574573282,-0.318435936,0.8174085461369228
-0.576433219,0.4600011060892652,-1.778290026,-0.018745397,-0.490468471,0.8570224023599676
-0.515377498,0.4450801028908319,-1.782904254,-0.178497117,-0.551862953,0.8845868301558365
-0.482349856,0.4262467920258366,-1.630872457,-0.208026826,-0.523815769,0.9138484762639676
-0.470421934,0.39865786598110253,-1.324527475,-0.13137068,-0.430010559,0.953470636
-0.486722307,0.36823337378061194,-0.898381695,0.035290602,-0.2641005,1.006695459244565
-0.516354131,0.3367681278079404,-0.408868116,0.2684296607501559,-0.034253521,1.0665122526330921
-0.556157262,0.31133623275364325,0.096346598,0.5086278011357542,0.23500553476335184,1.1243587443811263
-0.611873916,0.29878002435335205,0.5449844732384262,0.7129630020661836,0.5373452280734837,1.1646517710488515
-0.667774984,0.2970077859395888,0.8872805850668491,0.8812430283324532,0.8391615877022309,1.1745442281183915
-0.725981801,0.30942410614586974,1.0921693542175077,1.0256539695651543,1.0875379147604682,1.1588444963579978
-0.784367826,0.32685993016449105,1.1265840851514188,1.1420254546318318,1.2460938052493642,1.1208595000829422
-0.823642237,0.3347697455079148,1.0238416398883348,1.2232025433818545,1.2809067811244619,1.0782774806079165
-0.847099224,0.339142995,0.8291426845179274,1.2950728950009518,1.2212516097553794,1.066561778981919
-0.851928617,0.33902135366234637,0.5673644071585812,1.3678639079567432,1.1365918450501038,1.0782654922278492
-0.82936141,0.3315808556483852,0.3054023321273958,1.3899810954845657,1.023950678,1.0869581711921739
-0.791876918,0.3302371023521203,0.070373441,1.3156523791694965,0.8687584332302691,1.1032679743668599
-0.742235532,0.33189410103664835,-0.149776251,1.1322457647945487,0.6912955466392785,1.1286584796182062
-0.683088104,0.32521174020729093,-0.318258246,0.8405919464248038,0.4987301641053297,1.1388523826144747
-0.627827895,0.3128375569995399,-0.418909359,0.4850500124219775,0.33027633500426345,1.1299647249961213
-0.583856954,0.2948088374992982,-0.455860342,0.13906620324949204,0.24576171345696615,1.1192590416905304
-0.557197933,0.2705703837233721,-0.411407872,-0.148285755,0.2628468154683954,1.1203786669632045
-0.548038912,0.2425106748710084,-0.307074724,-0.349305361,0.37294139822807604,1.1325248540845958
-0.550334891,0.2112512638224863,-0.175848355,-0.438847338,0.5362557183758241,1.1430861518725433
-0.559700329,0.18666600380588388,-0.038034356,-0.402905164,0.7080576812409477,1.1511950300007852
-0.568609019,0.1795386206324218,0.0655479,-0.257268702,0.8609971181798657,1.1526326287875877
-0.574337158,0.18809009766632678,0.10483515399256489,-0.039728638,0.9598545873974254,1.124322892970874
-0.574736281,0.20745044949503194,0.052666721785209286,0.2100553542703347,1.0072143723296698,1.0685873410153865
-0.565986496,0.23652723306973367,-0.095505703,0.44078924938528546,1.001668585754518,1.0162187460766652
-0.548002981,0.269468861,-0.280049232,0.5885558117464292,0.8839221975453267,0.9778843060462538
-0.516068889,0.2942566608022194,-0.465031316,0.6131669637072206,0.6739235208684342,0.9564734662204641
-0.477449415,0.3077538250635568,-0.637559401,0.5138034400729812,0.45008003047443523,0.9653983326493958
-0.440064967,0.31432769101960745,-0.742324471,0.3123580703666111,0.22430119652801128,1.001045705686144
-0.400694059,0.31353393238517574,-0.756927016,0.039897018,0.027045248453905046,1.0464434141801804
-0.36717422,0.30688509047016516,-0.698474006,-0.252958896,-0.097047305,1.0861068377533323
-0.344289331,0.29808809033683165,-0.576035342,-0.49000163,-0.153040521,1.103255293713596
-0.332163329,0.2856329342138471,-0.431068605,-0.597614521,-0.123506221,1.087518885451369
-0.338004299,0.27030732170624183,-0.297256443,-0.543140653,-0.014194263,1.0426911429457497
-0.351225559,0.25395606916694063,-0.16389583,-0.349352501,0.11267686225741207,0.9931657450645178
-0.361506764,0.2356238142841663,-0.058896395,-0.05529198,0.23850052963160295,0.9646597104308631
-0.372725978,0.21845656326166663,-0.019698016,0.30353760686112813,0.3521362064568344,0.9533024424763495
-0.370063545,0.2083472627903243,-0.014166671,0.6394849308595949,0.413378582,0.9483357291736315
-0.348573882,0.20782623663505673,-0.019626112,0.8475727310457879,0.41423636797816926,0.9453756254699489
-0.316860234,0.2185522452277445,-0.053906473,0.8971833065866204,0.3407839564176093,0.9305218573350028
