Surge,Sway,Heave,Roll,Pitch,Yaw
0.001169073,-0.003078386,0.000421736,-0.002716681,-0.00012063,0.003173972
0.002506131,-0.004718726,-0.000176709,-0.003602211,0.000530347,0.000456701
0.003336912,0.006816655,0.000823772,-0.005475261,0.000828161,0.002776054
0.002178308,-0.00034616,-0.000808406,0.006145192,-0.002421348,0.003530558
-0.003572859,-0.005225743,-0.001766016,0.00262908,-0.000902562,-0.004288186
-0.000610502,0.002755104,-0.000498351,-0.003980561,-0.000321193,0.001834827
0.00247235,-0.002897364,-0.000109119,0.002065742,-5.96182E-05,-0.004601163
-0.002667526,0.0009282,-0.002265572,-0.000260855,7.93318E-05,0.000910428
-0.003077288,0.004304888,-0.000804004,-0.004102381,0.000778402,0.00302637
-0.003966737,0.001833456,0.000513468,-0.005346347,-0.000450978,0.001264159
-0.002393716,0.002339423,1.14786E-05,0.006044998,-0.002286973,-0.003710016
-8.96624E-05,-0.005176715,3.166E-05,0.001177228,1.60339E-05,0.004012234
0.00416832,-0.006738425,0.003808947,-0.005240896,0.000215073,0.003752163
4.10211E-06,0.007504609,0.004731047,-0.007662594,-0.004213773,-0.001777289
0.002233877,0.005647907,-0.003806159,0.006114744,-0.003298744,-0.003432448
0.002172138,-0.006691695,0.005309044,-0.002792595,0.000639863,-0.003651438
-0.001105053,0.007095053,0.005043736,-0.000276024,0.000911787,-0.003421415
-8.87482E-05,-0.002090318,0.004937526,0.003991752,-0.005910468,-0.001210628
0.000326889,0.003735502,-0.000740646,0.002766326,-0.002042745,-0.000332637
-0.000155873,0.004436289,9.25381E-05,-0.011233408,0.010172544,0.000355553
-0.000132395,0.002583495,-0.003187771,0.003539882,-0.006199501,-0.000197008
0.000492407,0.003081298,-0.000350251,-0.00892573,0.001210965,-1.55287E-05
-0.001094123,0.002653326,-0.00470837,0.002217106,-0.000548479,4.23113E-06
-0.001602303,-0.007073236,-0.005085561,-7.48289E-05,0.000166591,5.14242E-05
-0.00341363,0.003228345,0.006247699,0.003842953,-0.001643351,-3.83113E-05
0.004631295,-0.007473156,0.002928965,-0.001745683,-0.001246228,-5.41023E-05
-0.003857608,0.003481749,0.000424444,-0.003869884,0.002449348,-5.06707E-05
-0.003568263,-0.001367488,0.002813056,0.00241464,-0.004307088,-0.000586002
0.000977394,0.0044849,-0.000109762,-0.007414473,-0.001910621,-0.000341844
0.000804995,0.003510374,-0.003178548,-0.00297351,-0.001057875,3.84504E-07
0.000679768,0.002307479,-0.001088754,0.000411869,0.005304436,-0.000713453
0.001971507,-0.004396626,0.00529719,0.007376641,-0.010201039,-0.001324353
0.000230566,-0.005837369,-0.000875354,-0.010060378,-0.012923366,-6.70492E-05
0.00087157,0.003251391,0.005087203,0.015307052,0.000827588,-0.000598664
5.35472E-06,0.004395679,-0.000966907,-0.016280598,0.008298609,0.002343269
0.000714824,-0.000409879,-0.000198657,0.012472986,0.006104903,-0.001386981
-0.000217123,-0.004531315,-0.002063714,0.011012786,-0.007037416,-0.00200103
0.000600117,-0.004524932,0.010567185,0.009754621,-0.009345064,0.002775696
-0.002614474,0.001204583,0.012038985,-0.003111522,0.006688698,-6.72386E-05
0.000549022,0.001707627,-0.010978554,3.10696E-05,0.002260441,-0.000388542
-0.001520791,0.003276309,0.018242738,0.000179804,0.000541576,0.005843241
0.000644855,-0.002752699,0.009636873,0.002914258,0.000178749,0.00454233
-0.000438512,-0.001698666,0.006755907,-0.010258373,-0.005780059,0.001077634
-1.80982E-05,-0.000724313,0.003416493,-0.010669488,0.007208731,0.002161496
-0.000256818,-0.00284254,0.002861039,-0.007152625,0.00269954,-0.003675753
-0.002906038,-0.000947478,2.77324E-05,0.005745998,-0.003635547,-0.000694741
0.005894019,-0.001280113,-0.004035732,-0.002453833,0.001795133,-0.000683813
