t,truth_x,truth_y,truth_z,truth_roll,truth_pitch,truth_yaw,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_roll,ekf_pitch,ekf_yaw,esekf_x,esekf_y,esekf_z,esekf_vx,esekf_vy,esekf_vz,esekf_roll,esekf_pitch,esekf_yaw,inekf_x,inekf_y,inekf_z,inekf_vx,inekf_vy,inekf_vz,inekf_roll,inekf_pitch,inekf_yaw
35.800000,-5.433780,-4.479928,11.427194,-2.888597,1.566744,-1.346952,-5.369607,-8.604736,-11.438081,0.958995,1.017731,0.834251,-0.239827,-2.629901,0.351835,0.275966,2.118890,-4.912158,1.500046,0.028813,-0.549981,-3.140809,-1.380272,1.938150,-2.356941,-6.275201,-1.021838,-1.151589,-0.747124,-0.723438,-2.635965,-0.476587,0.373410
35.900000,-5.521338,-4.697712,11.505333,-2.797312,1.510364,-1.454010,-5.271101,-8.500003,-11.316024,1.093906,0.395851,0.793785,-0.729238,-2.731573,0.382699,0.320718,2.039473,-4.853115,1.079335,0.144410,-0.444196,1.010435,-1.386415,-2.727783,-2.484302,-6.248048,-0.841561,-1.196397,-0.540735,-0.528143,3.095187,-0.367103,0.416844
36.000000,-5.637593,-4.853709,11.591969,-2.770150,1.434325,-1.562474,-5.153787,-8.441432,-11.229604,1.091983,0.169738,0.419424,-1.149868,-2.674315,0.384890,0.344991,1.972542,-4.895643,0.875025,0.464539,-0.440489,0.577458,-1.180288,-2.747645,-2.640982,-6.197926,-0.742941,-1.104271,-0.458672,-0.719397,2.594713,-0.435337,0.464954
36.100000,-5.750211,-4.931975,11.684739,-2.797673,1.360948,-1.673148,-5.043530,-8.399427,-11.195300,0.973228,0.326396,0.067698,-1.511573,-2.535827,0.382519,0.398650,1.910327,-4.955652,1.061664,0.739303,-0.301108,0.176878,-0.935217,-2.761402,-2.775395,-6.181887,-0.718181,-0.817059,-0.652364,-0.995978,2.110962,-0.544168,0.605154
36.200000,-5.835763,-4.932370,11.775435,-2.871960,1.301698,-1.785761,-4.941175,-8.341480,-11.195315,0.888286,0.728261,-0.097531,-1.724303,-2.378172,0.368902,0.497920,1.868001,-4.998959,1.456606,0.792477,0.006923,-0.066913,-0.719185,-2.782367,-2.855811,-6.227129,-0.731962,-0.393065,-1.063690,-1.090256,1.744889,-0.600605,0.807018
36.300000,-5.883709,-4.861832,11.856439,-2.983711,1.259561,-1.899425,-4.849742,-8.237726,-11.214516,0.856322,1.226432,-0.205583,-1.689267,-2.243731,0.343091,0.637275,1.852624,-4.975071,1.813829,0.673574,0.428281,-0.078901,-0.545967,-2.783415,-2.860671,-6.336240,-0.768988,0.066572,-1.489451,-0.991507,1.636193,-0.610355,0.990642
36.400000,-5.897116,-4.730597,11.924726,-3.107436,1.233690,-2.015328,-4.790305,-8.076939,-11.253103,0.684761,1.697969,-0.419598,-1.457378,-2.157891,0.306975,0.786764,1.896308,-4.873145,2.009131,0.635820,0.866118,0.117606,-0.420690,-2.775093,-2.779704,-6.481046,-0.852184,0.534135,-1.775227,-0.898550,1.759949,-0.609191,1.121516
36.500000,-5.884939,-4.550637,11.983209,3.067519,1.220394,-2.135105,-4.767079,-7.880439,-11.322273,0.349018,2.003258,-0.771124,-1.149888,-2.121112,0.254213,0.927416,2.017440,-4.718994,2.049967,0.798085,1.225633,0.427642,-0.342965,-2.774432,-2.629955,-6.627566,-1.001221,0.956323,-1.880262,-0.948629,2.004522,-0.609212,1.206247
36.600000,-5.850941,-4.334770,12.038128,2.988711,1.215131,-2.259164,-4.761064,-7.692703,-11.439341,0.001120,2.027701,-1.194279,-0.829411,-2.098275,0.171216,1.047357,2.217762,-4.564195,1.972207,1.104284,1.397710,0.803398,-0.296340,-2.801141,-2.452740,-6.741945,-1.221550,1.246548,-1.809878,-1.131022,2.300511,-0.607153,1.280378
36.700000,-5.792552,-4.097330,12.095763,2.944192,1.213740,-2.388139,-4.768455,-7.532738,-11.596881,-0.308116,1.811955,-1.585630,-0.503820,-2.046139,0.064593,1.165933,2.451355,-4.503327,1.917536,1.406042,1.266371,1.223064,-0.266728,-2.877376,-2.293843,-6.792943,-1.505338,1.363432,-1.621638,-1.378920,2.601966,-0.635741,1.389529
36.800000,-5.705449,-3.853888,12.160802,2.938712,1.215985,-2.522403,-4.828960,-7.384994,-11.773952,-0.616746,1.474193,-1.841829,-0.214631,-1.949366,-0.032447,1.365067,2.625798,-4.645465,2.046179,1.490905,0.787676,1.597876,-0.262551,-3.025148,-2.180451,-6.778989,-1.817054,1.311795,-1.399163,-1.576625,2.827680,-0.733698,1.529144
36.900000,-5.586950,-3.622342,12.237300,2.972675,1.227458,-2.662351,-4.948181,-7.244019,-11.949196,-0.847055,1.188387,-1.898813,-0.022013,-1.815556,-0.120072,1.651675,2.727500,-4.900435,2.249887,1.309445,0.294685,1.823620,-0.225284,3.072951,-2.097680,-6.730118,-2.100011,1.198934,-1.222106,-1.634906,2.889807,-0.881788,1.706859
37.000000,-5.441175,-3.422493,12.330148,3.035819,1.254962,-2.809511,-5.106841,-7.105827,-12.114088,-0.906583,1.067534,-1.834838,0.024042,-1.657755,-0.190441,1.922155,2.817487,-5.024961,2.329739,0.978078,0.180491,1.896013,-0.070808,2.911817,-2.000140,-6.680838,-2.317707,1.141166,-1.148210,-1.566981,2.707377,-1.036631,1.967368
37.100000,-5.283264,-3.268693,12.444624,3.113479,1.303608,-2.964961,-5.260442,-6.970717,-12.275774,-0.707822,1.085103,-1.755879,-0.171157,-1.482133,-0.219043,2.087998,2.942183,-4.872387,2.181435,0.596954,0.532082,1.789765,0.180136,2.845069,-1.850547,-6.662806,-2.465813,1.163448,-1.212488,-1.413278,2.171133,-1.142052,2.344353
37.200000,-5.137886,-3.163719,12.584856,-3.096888,1.375770,-3.128323,-5.343254,-6.854869,-12.444125,-0.296929,0.965518,-1.780414,-0.666886,-1.310181,-0.221558,2.144821,3.096626,-4.565609,1.881272,0.198666,0.986235,1.443052,0.413574,2.895802,-1.687105,-6.705574,-2.574020,1.101642,-1.433698,-1.296713,1.323079,-1.140574,2.729301
37.300000,-5.031835,-3.095477,12.749994,-3.059200,1.469194,2.985944,-5.347001,-6.792360,-12.633230,-0.041796,0.419035,-1.916496,-1.335586,-1.189139,-0.235405,2.189451,3.237868,-4.370427,1.714864,-0.254777,1.062905,0.868855,0.520330,3.006037,-1.594300,-6.781792,-2.719781,0.759253,-1.640334,-1.393574,0.471694,-1.066595,2.897568
37.400000,-4.982845,-3.039521,12.931517,-3.084723,1.578172,2.815623,-5.352995,-6.797155,-12.823435,-0.281630,-0.308148,-1.875356,-1.983922,-1.168819,-0.222929,2.323296,3.255699,-4.280195,1.819133,-0.626629,0.713215,0.229384,0.544478,3.085442,-1.567518,-6.842265,-2.906297,0.235676,-1.491768,-1.661829,-0.246254,-1.022805,2.924712
37.500000,-4.998293,-2.970539,13.114986,3.100637,1.695336,2.647205,-5.430504,-6.849964,-12.996861,-0.815026,-0.746809,-1.655880,-2.461840,-1.266499,-0.175069,2.567741,3.063291,-4.284704,1.991967,-0.732531,0.163501,-0.321641,0.482385,3.018092,-1.540122,-6.892594,-3.054655,-0.129642,-0.952187,-1.868910,-0.799778,-1.048902,2.989074
37.600000,-5.078271,-2.872749,13.282151,2.941457,1.811528,2.482300,-5.569293,-6.923207,-13.170543,-1.234607,-0.870721,-1.572165,-2.686776,-1.489858,-0.153293,2.819223,2.848606,-4.363985,2.095321,-0.566947,-0.325437,-0.646781,0.281094,2.914081,-1.533879,-6.948710,-3.100705,-0.300224,-0.316476,-1.861510,-1.295312,-1.131825,-3.002557
37.700000,-5.212960,-2.746264,13.416992,2.745160,1.913982,2.320397,-5.709136,-7.007378,-13.364334,-1.234798,-0.951379,-1.716321,-2.669795,-1.854628,-0.188355,3.071565,2.708479,-4.720384,1.997215,-0.242925,-0.897766,-0.845229,-0.139288,2.867470,-1.658866,-7.008225,-3.007806,-0.480896,0.185879,-1.617439,-1.972967,-1.139005,-2.287419
37.800000,-5.383674,-2.603323,13.516089,2.537179,1.984651,2.158521,-5.828264,-7.116441,-13.565103,-0.741677,-1.175856,-1.762582,-2.498741,-2.315401,-0.270552,3.325811,2.468833,-5.432707,1.599256,-0.017723,-1.447666,-1.218635,-0.666050,2.952874,-1.950352,-7.078103,-2.786416,-0.722795,0.406331,-1.214671,-2.483501,-0.915583,-1.596204
37.900000,-5.567844,-2.457432,13.592696,2.335819,2.006032,1.994551,-6.010539,-7.263259,-13.717712,-0.155853,-1.470132,-1.351984,-2.274850,-2.744709,-0.345724,3.513047,1.997015,-5.795041,1.200911,-0.164721,-1.479210,-1.420724,-1.027938,2.901335,-2.292471,-7.169727,-2.501946,-0.886284,0.358701,-0.849853,-2.618996,-0.567024,-1.191478
38.000000,-5.742177,-2.317241,13.669176,2.151533,1.970132,1.827893,-6.175042,-7.422600,-13.792193,0.275460,-1.560982,-0.698901,-2.061178,-3.101750,-0.389657,3.668686,1.497449,-5.988619,0.798089,-0.467470,-1.396090,-1.328856,-1.249387,2.694150,-2.587976,-7.279646,-2.234558,-0.908222,0.229259,-0.685534,-2.555410,-0.240964,-0.922431
38.100000,-5.885063,-2.188585,13.763215,1.986434,1.879667,1.658126,-6.251212,-7.559072,-13.801072,0.587255,-1.365302,-0.041627,-1.821494,2.935994,-0.389870,3.754662,1.361326,-6.133301,0.499887,-0.632258,-1.304818,-1.017292,-1.391089,2.611600,-2.846153,-7.363468,-2.064902,-0.872683,0.225810,-0.732280,-2.339805,-0.017432,-0.743277
38.200000,-5.981183,-2.079429,13.880810,1.843220,1.745417,1.487181,-6.220127,-7.661615,-13.766153,0.871606,-0.964053,0.428463,-1.511257,2.862282,-0.376923,3.801147,1.308223,-6.287320,0.374348,-0.886918,-1.254110,-0.697674,-1.382145,2.662605,-3.074103,-7.377751,-2.018858,-0.819680,0.450799,-0.874587,-2.010124,0.050290,-0.685582
38.300000,-6.025038,-2.000348,14.018832,1.731211,1.586653,1.318067,-6.071787,-7.731060,-13.718053,1.246110,-0.505181,0.499271,-1.186064,3.014213,-0.376804,3.843502,1.420818,-6.465159,0.625903,-1.119290,-1.260738,-0.335034,-1.189141,2.730943,-3.200258,-7.313196,-2.049189,-0.651209,0.877500,-0.960808,-1.665683,0.006459,-0.855534
38.400000,-6.019464,-1.961179,14.170893,1.654101,1.430373,1.151330,-5.869448,-7.757597,-13.705915,1.524415,-0.072611,0.023351,-0.878522,-2.887209,-0.362170,3.935338,1.395570,-6.495325,1.051907,-1.317908,-1.017892,0.087336,-0.767148,2.729402,-3.100423,-7.259840,-2.045690,-0.230508,1.281792,-0.876596,-1.314028,0.029648,-1.256420
38.500000,-5.974545,-1.967825,14.332049,1.609565,1.305650,0.986414,-5.677893,-7.739750,-13.758047,1.300575,0.314133,-0.739930,-0.609472,-2.357898,-0.354632,4.055534,1.368594,-6.329447,1.470425,-1.257801,-0.465813,0.551386,-0.230534,2.773028,-2.808620,-7.338404,-1.911005,0.347585,1.381362,-0.608725,-1.016705,0.232463,-1.754201
38.600000,-5.907927,-2.019050,14.500726,1.597642,1.236327,0.823000,-5.493478,-7.690870,-13.827152,0.578526,0.631397,-1.166191,-0.415670,-1.812795,-0.381030,4.091305,1.306487,-5.977598,1.569704,-0.994070,0.086263,1.079143,0.185733,2.840966,-2.519180,-7.563183,-1.638060,0.783129,1.093987,-0.296628,-0.921501,0.561647,-2.281943
38.700000,-5.839301,-2.105909,14.677172,1.613567,1.235731,0.660274,-5.353182,-7.612959,-13.864288,-0.175589,0.900898,-1.097390,-0.266261,-1.303810,-0.400611,3.957743,0.465528,-5.373373,1.038836,-1.286575,0.685937,1.713115,0.626249,2.606170,-2.368469,-7.836752,-1.326895,0.914990,0.648421,-0.100161,-1.134009,0.854518,-2.937157
38.800000,-5.782323,-2.212391,14.861888,1.649431,1.306391,0.497041,-5.293681,-7.519089,-13.875857,-0.712202,1.050909,-0.815301,-0.151486,-0.858062,-0.424450,3.872421,-0.206661,-4.951384,0.576539,-1.499040,1.105791,1.885554,0.945169,2.163985,-2.329236,-8.069184,-1.076049,0.866202,0.278247,-0.014113,-1.601075,0.944183,2.563298
38.900000,-5.739320,-2.316591,15.055370,1.701556,1.444025,0.332497,-5.326571,-7.403564,-13.889171,-1.005112,1.148638,-0.634513,-0.101727,-0.557008,-0.447485,3.778330,-0.786082,-4.632887,0.005115,-1.559428,1.430459,1.802219,1.089513,1.665176,-2.321193,-8.251127,-0.907522,0.852124,0.058668,0.070498,-1.927558,0.861703,2.073452
39.000000,-5.699133,-2.397622,15.255614,1.762343,1.635891,0.166667,-5.443155,-7.272413,-13.940724,-1.166226,1.198833,-0.770264,-0.115243,-0.478756,-0.489130,3.717724,-1.116076,-4.420758,-0.421731,-1.448993,1.526235,1.711486,1.036500,1.437447,-2.291460,-8.407630,-0.788635,0.990918,-0.046982,0.272901,-1.983494,0.803049,2.018782
39.100000,-5.641135,-2.443406,15.454637,1.822299,1.855834,-0.001788,-5.584576,-7.145159,-14.046910,-1.097103,1.100560,-1.217826,-0.159524,-0.653945,-0.534082,3.742356,-1.187486,-4.284943,-0.687068,-1.401922,1.448622,1.548969,0.781610,1.369820,-2.210577,-8.522642,-0.695615,1.267490,0.009876,0.558470,-1.818392,0.822964,2.319811
39.200000,-5.544991,-2.455668,15.637891,1.878767,2.070897,-0.176047,-5.667980,-7.063582,-14.205592,-0.620367,0.665039,-1.732054,-0.253480,-1.057363,-0.570838,3.608016,-1.339345,-4.213926,-1.122054,-1.373531,1.209381,1.432368,0.323824,1.282068,-2.076381,-8.529801,-0.630030,1.526133,0.328519,0.774531,-1.461063,0.809939,2.945306
39.300000,-5.402727,-2.449514,15.789953,1.928298,2.251925,-0.356776,-5.684877,-7.054381,-14.379252,0.133085,-0.090472,-1.801945,-0.392674,-1.598060,-0.579735,3.174345,-1.711036,-4.289303,-1.629977,-1.141356,0.718488,1.551563,-0.220570,1.077007,-1.954591,-8.405802,-0.610923,1.506018,0.847595,0.738905,-1.107047,0.602747,-2.599812
39.400000,-5.221549,-2.442979,15.904016,1.965433,2.376653,-0.541375,-5.717566,-7.092569,-14.502072,0.670918,-0.764540,-1.236515,-0.568332,-2.121958,-0.567869,2.723850,-2.038870,-4.512242,-1.841300,-0.859360,0.180960,1.914279,-0.755972,0.757662,-1.927478,-8.242900,-0.642623,1.121801,1.238408,0.441715,-1.017395,0.242062,-2.000922
39.500000,-5.016339,-2.450786,15.986063,1.990003,2.433568,-0.726878,-5.722233,-7.178644,-14.562848,0.871400,-1.183908,-0.581407,-0.827555,-2.578511,-0.516655,2.429849,-2.232150,-4.836972,-1.715063,-0.773916,-0.324533,2.573677,-1.147136,0.244697,-2.006753,-8.137670,-0.685738,0.619287,1.289407,0.182645,-1.209931,-0.017686,-1.502912
39.600000,-4.806547,-2.485157,16.052435,2.000187,2.425321,-0.910943,-5.652899,-7.314514,-14.589656,0.949822,-1.381449,-0.283941,-1.191889,-2.910178,-0.436617,2.278791,-2.335103,-5.146538,-1.388448,-0.743459,-0.750896,2.856840,-1.293027,0.005460,-2.134129,-8.088835,-0.673244,0.301833,1.201151,0.179606,-1.574632,-0.051476,-1.155886
39.700000,-4.615777,-2.551125,16.123810,1.984483,2.366946,-1.092035,-5.523118,-7.467774,-14.614185,1.149848,-1.296882,-0.341295,-1.608799,-3.038344,-0.367955,2.140602,-2.438846,-5.300178,-1.018061,-0.623573,-0.975210,2.190626,-1.279927,0.433896,-2.240627,-8.026299,-0.593007,0.242546,1.278546,0.259719,-1.992779,0.011098,-1.076671
39.800000,-4.468194,-2.642714,16.217114,1.929681,2.283173,-1.268384,-5.377439,-7.588998,-14.654108,1.392255,-0.889113,-0.476042,-1.990557,-2.936493,-0.301446,1.981238,-2.522638,-5.381073,-0.663232,-0.726976,-1.062456,1.529184,-1.079304,0.768421,-2.295976,-7.904059,-0.514212,0.363224,1.515458,0.121305,-2.403897,-0.020429,-1.231204
39.900000,-4.383201,-2.745026,16.339308,1.832153,2.201001,-1.438275,-5.222727,-7.657258,-14.710388,1.560407,-0.379309,-0.560138,-2.262685,-2.654714,-0.256117,1.858117,-2.603026,-5.463558,-0.419838,-1.133724,-1.032268,1.130228,-0.732210,0.891392,-2.311976,-7.755170,-0.533108,0.545581,1.669811,-0.357570,-2.695566,-0.262002,-1.456951
40.000000,-4.369755,-2.842134,16.486705,1.698326,2.142234,-1.602158,-5.058378,-7.677363,-14.782689,1.681598,0.029291,-0.705521,-2.350981,-2.279728,-0.247179,1.820654,-2.817325,-5.466262,-0.215357,-1.640451,-0.689046,0.988967,-0.287798,0.980764,-2.305481,-7.656997,-0.674302,0.709060,1.513076,-1.007646,-2.749199,-0.637350,-1.671854
40.100000,-4.427127,-2.927277,16.649012,1.542077,2.122589,-1.762036,-4.890987,-7.655876,-14.875186,1.660197,0.393031,-1.028958,-2.192509,-1.910352,-0.273435,1.873528,-3.182052,-5.379492,0.158085,-1.949743,-0.210489,1.247508,0.139829,1.107297,-2.261404,-7.647473,-0.869551,0.873720,1.045235,-1.496124,-2.405557,-0.991579,-2.005834
40.200000,-4.548401,-3.004058,16.813528,1.387224,2.148514,-1.921883,-4.721015,-7.598524,-14.968837,1.343330,0.803601,-1.363131,-1.832769,-1.635871,-0.335979,1.956866,-3.550576,-5.271583,0.535025,-2.102908,0.096179,1.771809,0.484741,1.221367,-2.147398,-7.683951,-1.030618,1.107676,0.524161,-1.659705,-1.500058,-1.142644,-2.681146
40.300000,-4.721297,-3.078003,16.968116,1.261231,2.216457,-2.086111,-4.586007,-7.512458,-15.061517,0.758124,1.150318,-1.559535,-1.376681,-1.471807,-0.397976,2.054379,-3.862332,-5.148814,0.675892,-2.200606,0.343538,2.369890,0.791731,1.353699,-1.957775,-7.705371,-1.133360,1.378284,0.190831,-1.576458,-0.644762,-1.017236,3.112546
40.400000,-4.929774,-3.148870,17.104274,1.180884,2.318829,-2.253969,-4.526183,-7.438610,-15.180861,0.094767,1.200451,-1.659953,-0.887427,-1.394765,-0.469558,2.176662,-4.118780,-5.005411,0.634398,-2.166247,0.648523,3.037082,1.003108,1.569743,-1.728999,-7.680165,-1.206158,1.563970,0.116748,-1.464058,-0.083620,-0.873615,3.017822
40.500000,-5.157109,-3.211239,17.218829,1.152539,2.444934,-2.422712,-4.559559,-7.357792,-15.354866,-0.438177,1.041020,-1.805709,-0.415131,-1.383869,-0.526265,2.304184,-4.334563,-4.817637,0.593335,-1.952695,1.006288,-2.517145,1.081653,1.879960,-1.500573,-7.625357,-1.296899,1.605315,0.145010,-1.486128,0.399332,-0.834030,3.010886
40.600000,-5.389481,-3.259904,17.313404,1.178938,2.581667,-2.592194,-4.630024,-7.301864,-15.560331,-0.637517,0.727013,-1.971373,-0.072376,-1.427191,-0.533174,2.421134,-4.521877,-4.597186,0.690794,-1.622849,1.298475,-1.917838,1.046925,2.191871,-1.298155,-7.572525,-1.424788,1.508386,0.099059,-1.622007,0.770306,-0.881411,3.001348
40.700000,-5.618071,-3.294358,17.392670,1.252882,2.718788,-2.760476,-4.700495,-7.260413,-15.783112,-0.505927,0.420193,-2.125695,0.096314,-1.510238,-0.509011,2.527277,-4.681229,-4.379913,0.901089,-1.284502,1.454108,-1.603681,0.944560,2.380002,-1.125742,-7.549045,-1.584810,1.331407,-0.077912,-1.780227,1.030526,-0.966268,2.909554
40.800000,-5.839438,-3.320132,17.460899,1.355509,2.849483,-2.924888,-4.733507,-7.244103,-16.008027,-0.122882,0.135557,-2.188457,0.115022,-1.622131,-0.477235,2.630119,-4.804418,-4.184212,1.157630,-0.953014,1.488705,-1.511388,0.819753,2.481571,-0.995148,-7.566169,-1.767162,1.071996,-0.348656,-1.902258,1.219482,-1.053585,2.724383
40.900000,-6.055858,-3.345716,17.518048,1.468650,2.969402,-3.085779,-4.714823,-7.255379,-16.227598,0.383465,-0.152745,-2.149120,-0.009772,-1.746742,-0.436122,2.754797,-4.888562,-4.016117,1.423055,-0.621841,1.470972,-1.598551,0.686319,2.550312,-0.919491,-7.618359,-1.964324,0.729518,-0.639765,-1.990851,1.339526,-1.137311,2.462316
41.000000,-6.273410,-3.377677,17.559245,1.577710,3.076197,3.039868,-4.642447,-7.300941,-16.432671,0.878413,-0.519152,-1.976129,-0.297603,-1.895261,-0.388094,2.919121,-4.931208,-3.862301,1.634257,-0.269737,1.461609,-1.854098,0.526731,2.611954,-0.913535,-7.679581,-2.170502,0.284436,-0.841279,-2.043248,1.435469,-1.211758,2.072383
41.100000,-6.497954,-3.417222,17.578621,1.667189,-3.116303,2.886323,-4.526872,-7.387120,-16.614651,1.191742,-0.971812,-1.711535,-0.744063,-2.071678,-0.305693,3.098921,-4.929660,-3.687976,1.736371,0.060280,1.514898,-2.238202,0.343113,2.709105,-0.969430,-7.697885,-2.377876,-0.208920,-0.815863,-2.056318,1.554126,-1.283292,1.529883
41.200000,-6.732302,-3.459662,17.573932,1.722129,-3.044703,2.738003,-4.385558,-7.514651,-16.772979,1.249224,-1.367940,-1.519532,-1.267988,-2.281949,-0.199036,3.211047,-4.892653,-3.476268,1.722908,0.246399,1.611704,-2.657526,0.162823,2.847235,-1.036427,-7.632911,-2.570740,-0.576646,-0.515752,-2.016030,1.794314,-1.335734,0.806644
41.300000,-6.976055,-3.496954,17.549932,1.729606,-2.993675,2.597545,-4.252551,-7.667149,-16.922739,1.186725,-1.532621,-1.506495,-1.687249,-2.500525,-0.126054,3.213217,-4.865012,-3.269427,1.647752,0.205436,1.672888,-2.952182,0.036949,2.944120,-1.068808,-7.505128,-2.731295,-0.667269,-0.110954,-1.917700,2.148154,-1.324113,0.054058
41.400000,-7.225340,-3.518866,17.518857,1.688330,-2.964010,2.465177,-4.135291,-7.822117,-17.072335,1.201811,-1.450751,-1.526074,-1.933262,-2.696811,-0.084210,3.181941,-4.891684,-3.103005,1.559257,0.038343,1.639712,-3.066830,-0.023857,2.980095,-1.065548,-7.360060,-2.858459,-0.550599,0.189123,-1.788078,2.442454,-1.265280,-0.490771
41.500000,-7.472322,-3.513959,17.494850,1.613004,-2.955463,2.339324,-4.012965,-7.960913,-17.215435,1.315403,-1.227375,-1.448438,-2.042755,-2.858580,-0.048028,3.211767,-4.966606,-2.973580,1.495299,-0.142583,1.498242,-3.069389,-0.064551,2.996291,-1.045077,-7.221696,-2.962453,-0.372824,0.337931,-1.660347,2.655891,-1.192537,-0.823536
41.600000,-7.705872,-3.473422,17.487678,1.517409,-2.966596,2.219820,-3.875827,-8.068289,-17.346917,1.451165,-0.958403,-1.239807,-1.986955,-2.967330,-0.022250,3.327355,-5.042179,-2.862668,1.468123,-0.272108,1.229748,-2.946671,-0.111547,2.995211,-1.040350,-7.101572,-3.056800,-0.244093,0.344066,-1.571414,2.847847,-1.127716,-0.957301
41.700000,-7.910657,-3.392813,17.500745,1.416096,-2.993917,2.104999,-3.731578,-8.139408,-17.460347,1.550388,-0.661056,-0.969494,-1.796819,-3.014512,0.002378,3.491400,-5.099246,-2.775080,1.455771,-0.371503,0.869806,-2.724190,-0.143607,2.988682,-1.060358,-7.002854,-3.155689,-0.159517,0.261063,-1.565814,3.081232,-1.097451,-0.992352
41.800000,-8.070024,-3.273488,17.528838,1.331039,-3.031330,1.992442,-3.573361,-8.183024,-17.548190,1.619012,-0.318487,-0.775502,-1.594312,-3.020258,0.044022,3.674839,-5.154720,-2.723144,1.439937,-0.506651,0.501734,-2.508341,-0.147882,3.001916,-1.079411,-6.908832,-3.269654,-0.028775,0.172514,-1.632877,-2.933580,-1.102074,-1.053240
41.900000,-8.174227,-3.123281,17.562512,1.269302,-3.073070,1.882796,-3.409478,-8.195511,-17.622664,1.630571,0.052357,-0.725408,-1.401651,-2.986808,0.102577,3.866534,-5.222532,-2.705714,1.421701,-0.682856,0.184943,-2.314081,-0.118853,3.035636,-1.069576,-6.816994,-3.397140,0.183609,0.113227,-1.720847,-2.604019,-1.130868,-1.190623
42.000000,-8.221305,-2.952905,17.594286,1.226961,-3.114156,1.777938,-3.248864,-8.174748,-17.699753,1.571490,0.404145,-0.826704,-1.221425,-2.919743,0.170785,4.064632,-5.309152,-2.711526,1.418226,-0.878882,-0.043826,-2.141808,-0.060113,3.080940,-1.016517,-6.727372,-3.531911,0.465564,0.100547,-1.779160,-2.195289,-1.156014,-1.426288
42.100000,-8.214393,-2.772486,17.619334,1.204333,3.133423,1.679380,-3.099536,-8.128199,-17.790833,1.414940,0.683273,-1.060044,-1.014133,-2.822693,0.257907,4.263591,-5.411811,-2.712895,1.438916,-1.067497,-0.164474,-1.958737,0.032379,-3.138204,-0.916512,-6.651361,-3.654636,0.794522,0.135222,-1.762667,-1.677469,-1.134241,-1.753914
42.200000,-8.159005,-2.590143,17.636911,1.197337,3.106720,1.589049,-2.958519,-8.084083,-17.895038,1.174283,0.788482,-1.396266,-0.725784,-2.695611,0.343889,4.442746,-5.538603,-2.656586,1.474624,-1.233043,-0.133779,-1.730297,0.188604,-3.087470,-0.783895,-6.593118,-3.748910,1.121881,0.225515,-1.641844,-1.111770,-1.046027,-2.062087
42.300000,-8.061737,-2.411856,17.646971,1.213673,3.093633,1.508120,-2.828084,-8.045394,-18.015271,0.865129,0.730028,-1.733137,-0.554893,-2.550652,0.406690,4.568979,-5.720217,-2.517253,1.465526,-1.407923,0.067951,-1.666563,0.419875,-3.099319,-0.642590,-6.575137,-3.811718,1.397751,0.353825,-1.413116,-0.761125,-0.916644,-2.278018
42.400000,-7.929079,-2.241889,17.651606,1.259029,3.099103,1.435419,-2.719822,-7.995780,-18.154146,0.488332,0.587865,-1.995603,-0.519165,-2.367778,0.449972,4.638396,-6.024593,-2.338829,1.331881,-1.614741,0.356435,-1.823035,0.723455,3.053428,-0.495879,-6.620385,-3.829163,1.594681,0.460116,-1.126421,-0.572261,-0.751949,-2.469893
42.500000,-7.766148,-2.083834,17.658657,1.304317,3.124983,1.367922,-2.573952,-8.100270,-18.233881,0.216748,0.142078,-2.065075,-0.197130,-2.116004,0.422756,4.591237,-6.497467,-2.129748,0.990622,-1.789948,0.630255,-2.114943,1.067475,2.567697,-0.449967,-6.754325,-3.810074,1.616502,0.510465,-0.850766,-0.154386,-0.483353,-2.634704
42.600000,-7.583502,-1.937119,17.668358,1.353224,-3.103711,1.303224,-2.434950,-8.294841,-18.285768,0.028284,-0.438963,-1.953298,0.441347,-1.751917,0.411192,4.422178,-6.765886,-1.789621,0.715540,-1.647029,0.842923,-2.686554,1.262219,1.795934,-0.577798,-6.902922,-3.811397,1.433240,0.557062,-0.667018,0.360874,-0.117139,-2.619501
42.700000,-7.396463,-1.796055,17.672850,1.456465,-3.004301,1.240757,-2.343357,-8.427806,-18.345688,-0.178602,-0.737867,-1.780777,0.819654,-1.363340,0.472814,4.282255,-6.665394,-1.263139,0.687193,-1.231494,1.208572,-2.002736,1.487204,2.668553,-0.818082,-7.048918,-3.806859,1.183674,0.569492,-0.543936,0.565441,0.194149,-2.451010
42.800000,-7.215772,-1.654882,17.671728,1.604238,-2.853668,1.180715,-2.248294,-8.574747,-18.383367,-0.358385,-0.862708,-1.594446,0.846126,-1.045207,0.517455,4.203151,-6.709317,-0.934088,0.472512,-0.907479,1.446330,1.131618,1.401210,-0.149736,-1.094760,-7.205410,-3.750094,0.985760,0.562056,-0.452677,0.521662,0.439063,-2.257064
42.900000,-7.050409,-1.507238,17.660416,1.745284,-2.658246,1.123657,-2.222989,-8.708672,-18.457290,-0.544873,-0.910254,-1.467263,0.736835,-0.800978,0.566743,4.222075,-6.838290,-0.742009,0.277355,-0.643862,1.556015,-2.436999,1.413805,2.833266,-1.327636,-7.326844,-3.645919,0.884108,0.620098,-0.408038,0.431030,0.628901,-2.087386
