t,truth_x,truth_y,truth_z,truth_roll,truth_pitch,truth_yaw,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_roll,ekf_pitch,ekf_yaw,esekf_x,esekf_y,esekf_z,esekf_vx,esekf_vy,esekf_vz,esekf_roll,esekf_pitch,esekf_yaw,inekf_x,inekf_y,inekf_z,inekf_vx,inekf_vy,inekf_vz,inekf_roll,inekf_pitch,inekf_yaw
249.200000,-30.223690,10.481385,17.456320,2.389487,-0.401608,-1.840726,30.018875,24.150335,40.862193,0.458215,0.975253,0.707643,1.899567,2.519680,0.235175,8.708212,-27.074481,19.107464,-1.130203,0.136238,0.039805,2.300147,-0.245601,0.754085,8.625207,-1.223577,10.372289,1.160350,0.405630,0.342203,0.686550,0.816032,-2.835121
249.300000,-30.106663,10.543338,17.436228,2.486544,-0.371541,-1.855045,30.059190,24.247232,40.936814,0.381125,0.919189,0.755948,1.865403,2.535975,0.256670,8.556818,-27.052136,19.092429,-1.095581,0.097785,-0.050819,2.281659,-0.246208,0.760701,8.747910,-1.177550,10.374869,1.099228,0.440578,0.321443,0.681670,0.813688,-2.793243
249.400000,-29.995109,10.605639,17.424167,2.579236,-0.344954,-1.864442,30.102724,24.334143,41.013247,0.398707,0.803768,0.778766,1.857900,2.642975,0.239158,8.427702,-27.038843,19.069318,-1.034423,0.029437,-0.159453,2.281069,-0.150390,0.735906,8.857623,-1.125017,10.392661,0.999377,0.506005,0.368096,0.745421,0.909477,-2.707273
249.500000,-29.893158,10.668695,17.411455,2.669843,-0.312436,-1.873840,30.160654,24.408349,41.087173,0.507390,0.663395,0.767514,1.882034,2.803569,0.202167,8.301125,-27.024705,19.030175,-0.977567,-0.064876,-0.273369,2.305771,-0.011447,0.688643,8.950596,-1.066702,10.431050,0.862072,0.589204,0.462209,0.916214,1.051030,-2.543781
249.600000,-29.799666,10.733017,17.393585,2.761975,-0.264448,-1.887081,30.230668,24.466268,41.157560,0.651636,0.500156,0.738412,1.934043,2.964273,0.169247,8.165673,-27.004810,18.979492,-0.938301,-0.171717,-0.391714,2.350330,0.115933,0.636857,9.020714,-1.001335,10.486089,0.677225,0.688948,0.561085,1.232265,1.162870,-2.261451
249.700000,-29.713183,10.798689,17.366871,2.859038,-0.199799,-1.904977,30.310469,24.509331,41.224003,0.797007,0.369278,0.691952,2.029462,3.109063,0.156999,8.018793,-26.981715,18.928632,-0.933585,-0.260007,-0.479593,2.428314,0.221946,0.596204,9.067395,-0.924829,10.549071,0.488388,0.785939,0.624693,1.693531,1.193036,-1.875448
249.800000,-29.629647,10.866065,17.331322,2.964549,-0.119545,-1.925832,30.394659,24.542457,41.286221,0.908254,0.309202,0.628645,2.155072,-3.051310,0.163973,7.863662,-26.956433,18.885610,-0.953041,-0.301411,-0.523494,2.526701,0.307260,0.569847,9.096005,-0.835864,10.610701,0.338489,0.870280,0.635464,2.107167,1.140332,-1.568953
249.900000,-29.543484,10.935621,17.293325,3.082295,-0.024260,-1.946703,30.484518,24.573695,41.343120,0.985141,0.315679,0.565358,2.263002,-2.962775,0.183897,7.706601,-26.932944,18.853384,-0.988424,-0.305383,-0.526627,2.603052,0.363464,0.555769,9.114419,-0.735182,10.665676,0.243379,0.939981,0.614875,2.337908,1.061297,-1.434553
250.000000,-29.451445,11.006960,17.261085,-3.070114,0.083024,-1.965535,30.583255,24.610342,41.393397,1.022761,0.357255,0.505258,2.297781,-2.918696,0.219996,7.557286,-26.923467,18.834823,-1.016753,-0.288193,-0.488562,2.612468,0.385298,0.559838,9.127484,-0.626433,10.713997,0.199598,0.976398,0.583137,2.381411,1.000119,-1.424055
250.100000,-29.353246,11.077542,17.242437,-2.931516,0.198465,-1.981199,30.688527,24.652463,41.438509,1.005394,0.406496,0.457324,2.246155,-2.926451,0.268419,7.424343,-26.935371,18.822815,-1.017729,-0.255619,-0.415510,2.548203,0.366009,0.584094,9.138922,-0.515363,10.757332,0.204354,0.963934,0.556129,2.266066,0.972745,-1.498362
250.200000,-29.252669,11.143335,17.245179,-2.793623,0.316171,-1.991955,30.798936,24.693652,41.481343,0.937824,0.440131,0.436339,2.102086,-3.005756,0.311230,7.308683,-26.963346,18.809702,-0.995300,-0.205054,-0.325509,2.405693,0.280315,0.609375,9.152653,-0.408463,10.800979,0.255933,0.906816,0.545137,1.978369,0.986442,-1.672978
250.300000,-29.157499,11.200227,17.274129,-2.665537,0.428969,-1.997721,30.911671,24.724420,41.527504,0.824149,0.448953,0.468039,1.853887,3.119540,0.340800,7.201397,-26.987327,18.797041,-0.963869,-0.122252,-0.248085,2.175871,0.115919,0.616476,9.174590,-0.309265,10.845713,0.353945,0.820108,0.525420,1.470637,0.988894,-1.994404
250.400000,-29.076665,11.244939,17.328252,-2.556950,0.529535,-2.000321,31.021404,24.741937,41.581155,0.659871,0.433418,0.557488,1.526713,2.900066,0.356444,7.089764,-26.975147,18.792866,-0.929790,0.007865,-0.205438,1.899133,-0.112868,0.586366,9.208650,-0.218576,10.884862,0.480495,0.725986,0.452325,0.863146,0.883866,-2.362636
250.500000,-29.017298,11.276557,17.401910,-2.476138,0.608365,-2.000838,31.124052,24.756140,41.637789,0.448633,0.378811,0.683921,1.177940,2.662079,0.359209,6.968350,-26.898355,18.790371,-0.876781,0.177506,-0.213863,1.651810,-0.366668,0.502188,9.249653,-0.134952,10.911034,0.582058,0.664752,0.305871,0.375792,0.670848,-2.584333
250.600000,-28.981557,11.296448,17.488071,-2.427677,0.659943,-2.001154,31.216755,24.765366,41.694318,0.228643,0.254292,0.796327,0.853706,2.450661,0.368564,6.847795,-26.756660,18.757159,-0.771970,0.337333,-0.258105,1.493395,-0.603594,0.377629,9.284589,-0.053473,10.924444,0.601219,0.652323,0.136845,0.036683,0.433732,-2.640244
250.700000,-28.965481,11.307183,17.580132,-2.411593,0.685614,-2.002451,31.293405,24.758739,41.752669,0.061094,0.069307,0.838065,0.576767,2.279922,0.397604,6.748845,-26.585535,18.678093,-0.620139,0.428684,-0.301712,1.434830,-0.799098,0.237318,9.305143,0.025828,10.932394,0.533123,0.660928,0.019660,-0.212852,0.238372,-2.592779
250.800000,-28.961431,11.312083,17.672961,-2.424076,0.688113,-2.002049,31.346711,24.735084,41.814382,-0.003792,-0.123269,0.799259,0.370045,2.161695,0.441640,6.681485,-26.426576,18.588517,-0.460028,0.424558,-0.331606,1.442319,-0.919723,0.112792,9.311726,0.100237,10.941886,0.424919,0.659181,-0.001388,-0.396182,0.122069,-2.505473
250.900000,-28.959674,11.313416,17.762380,-2.459980,0.672611,-1.997547,31.377187,24.701827,41.879138,0.043107,-0.249826,0.712862,0.259528,2.102791,0.508985,6.639104,-26.301088,18.514842,-0.335052,0.334260,-0.355840,1.482214,-0.960659,0.056309,9.309672,0.169447,10.955667,0.338536,0.626399,0.065431,-0.492291,0.092916,-2.413324
251.000000,-28.950154,11.313194,17.843586,-2.511757,0.646279,-1.987410,31.396555,24.669347,41.942415,0.168308,-0.276156,0.612195,0.254161,2.117737,0.597861,6.610306,-26.214427,18.454975,-0.256025,0.190167,-0.382241,1.553657,-0.923748,0.075686,9.305103,0.232305,10.977162,0.293986,0.566099,0.183667,-0.487368,0.150255,-2.341861
251.100000,-28.927039,11.314881,17.912177,-2.568517,0.616278,-1.968505,31.420088,24.642917,41.999788,0.334202,-0.227079,0.503124,0.315264,2.214825,0.682029,6.587134,-26.163587,18.398444,-0.200055,0.014248,-0.417192,1.645063,-0.810649,0.125998,9.301180,0.286506,11.011378,0.268949,0.489167,0.337799,-0.417545,0.279728,-2.312185
251.200000,-28.888578,11.321756,17.964828,-2.621364,0.592119,-1.940083,31.463522,24.625013,42.042562,0.518599,-0.147365,0.364183,0.406541,2.374493,0.747755,6.567812,-26.144973,18.333028,-0.153613,-0.176262,-0.465523,1.744968,-0.646824,0.173607,9.297138,0.323609,11.066343,0.231856,0.393551,0.514602,-0.322354,0.457319,-2.313061
251.300000,-28.834686,11.337062,17.998619,-2.666284,0.581651,-1.904061,31.526339,24.617672,42.066601,0.677103,-0.080512,0.210793,0.523446,2.582778,0.792483,6.551222,-26.156274,18.251457,-0.136372,-0.332581,-0.524850,1.855285,-0.446486,0.205617,9.291058,0.334760,11.142552,0.165690,0.297803,0.663516,-0.212260,0.673806,-2.334041
251.400000,-28.768680,11.363611,18.014247,-2.701002,0.589445,-1.862062,31.595240,24.618915,42.076926,0.773280,-0.058177,0.095320,0.664139,2.820118,0.802567,6.533161,-26.193489,18.156521,-0.169395,-0.405861,-0.572922,1.971658,-0.223693,0.207573,9.280249,0.321595,11.230125,0.077534,0.237509,0.737890,-0.107551,0.914798,-2.387138
251.500000,-28.697020,11.401399,18.019116,-2.723231,0.620678,-1.817345,31.662055,24.623029,42.083376,0.796346,-0.050516,0.064781,0.812625,3.031105,0.783913,6.507461,-26.241420,18.060366,-0.253164,-0.373507,-0.570406,2.086906,-0.026290,0.184626,9.260590,0.298855,11.318906,0.017854,0.239101,0.731549,-0.031367,1.131886,-2.472135
251.600000,-28.626884,11.446852,18.024814,-2.731681,0.676415,-1.774038,31.734763,24.624838,42.091205,0.751967,0.010547,0.113154,0.944165,-3.128325,0.758147,6.470923,-26.281437,17.976151,-0.343683,-0.246889,-0.492272,2.193076,0.084412,0.158971,9.234149,0.288512,11.403777,0.040370,0.294857,0.680088,0.022475,1.261509,-2.560460
251.700000,-28.564683,11.492848,18.042155,-2.726786,0.750240,-1.733858,31.804986,24.631495,42.107431,0.637924,0.135323,0.222141,1.046014,-3.133227,0.743367,6.426852,-26.301094,17.908553,-0.399991,-0.053983,-0.350716,2.280172,0.068339,0.143508,9.216533,0.300577,11.478078,0.163965,0.380940,0.605008,0.076140,1.259840,-2.618512
251.800000,-28.515672,11.530015,18.077406,-2.710185,0.831057,-1.695942,31.859368,24.650779,42.139121,0.436867,0.296634,0.381237,1.095437,3.016794,0.738175,6.378167,-26.293658,17.856001,-0.424579,0.179633,-0.161926,2.323389,-0.074612,0.131373,9.229863,0.334317,11.529520,0.380008,0.474521,0.481288,0.084128,1.125758,-2.670377
251.900000,-28.484547,11.548286,18.132191,-2.685122,0.904974,-1.658766,31.882534,24.687247,42.190835,0.138665,0.409645,0.565938,1.067456,2.776071,0.745883,6.324500,-26.247604,17.806955,-0.436608,0.418347,0.026194,2.300967,-0.329508,0.113334,9.284400,0.385858,11.537158,0.602238,0.552388,0.259133,0.033692,0.877315,-2.696286
252.000000,-28.473747,11.539147,18.203445,-2.658190,0.959504,-1.622012,31.874639,24.734396,42.251837,-0.220156,0.377195,0.706811,0.957371,2.456295,0.778442,6.267526,-26.146117,17.727746,-0.447549,0.626657,0.157617,2.248174,-0.685045,0.068481,9.350086,0.449616,11.497784,0.706014,0.600655,-0.045977,-0.067816,0.540585,-2.655977
252.100000,-28.481611,11.501861,18.283747,-2.638508,0.984570,-1.584177,31.865398,24.771378,42.291409,-0.540288,0.171778,0.714119,0.775455,2.122594,0.816213,6.224653,-26.006078,17.603447,-0.444642,0.777258,0.214366,2.272973,-1.081110,-0.087220,9.372066,0.511608,11.450083,0.619371,0.615449,-0.330721,-0.249785,0.188071,-2.546621
252.200000,-28.502985,11.443349,18.366025,-2.635723,0.972643,-1.541857,31.878690,24.766887,42.297065,-0.692650,-0.130490,0.571221,0.537617,1.838781,0.834650,6.209519,-25.866824,17.466035,-0.404983,0.848109,0.218770,2.773315,-1.396059,-0.742187,9.315752,0.558523,11.453390,0.395869,0.594701,-0.463658,-0.521861,-0.083775,-2.372897
252.300000,-28.529517,11.372039,18.447143,-2.658555,0.923856,-1.494091,31.894131,24.719673,42.288285,-0.647540,-0.408844,0.353145,0.272619,1.614957,0.855111,6.232606,-25.775771,17.314550,-0.347758,0.818847,0.166931,-1.683305,-1.438880,-2.710445,9.199027,0.581797,11.524714,0.182599,0.530708,-0.414050,-0.843757,-0.222599,-2.157366
252.400000,-28.551578,11.298736,18.525785,-2.711881,0.844105,-1.440218,31.888393,24.648737,42.285348,-0.459072,-0.555273,0.175317,0.039822,1.480808,0.885221,6.258930,-25.713091,17.206359,-0.272119,0.691488,0.127852,-2.871059,-1.504711,-1.638827,9.069701,0.592097,11.622561,0.089604,0.438821,-0.263975,-1.116822,-0.229420,-1.996617
252.500000,-28.562043,11.236138,18.598578,-2.794747,0.741779,-1.378313,31.859681,24.580671,42.294894,-0.248100,-0.539508,0.108758,-0.098015,1.477738,0.907868,6.269526,-25.642083,17.160882,-0.166994,0.495337,0.093400,-3.037816,-1.470725,-1.545051,8.963480,0.608223,11.703609,0.122533,0.354634,-0.117518,-1.254624,-0.178233,-1.984265
252.600000,-28.558312,11.193490,18.660669,-2.899754,0.630991,-1.310582,31.832342,24.527911,42.311744,-0.077797,-0.397904,0.125930,-0.092710,1.605363,0.924140,6.269968,-25.572932,17.159040,-0.076483,0.265118,0.055718,-3.102613,-1.325708,-1.442945,8.896434,0.632362,11.755651,0.236328,0.277833,-0.008630,-1.228221,-0.106951,-2.108920
252.700000,-28.543647,11.175729,18.706037,-3.013182,0.527301,-1.240639,31.825483,24.495756,42.328922,0.071680,-0.197355,0.145829,0.081398,1.835371,0.935513,6.272691,-25.527846,17.168205,0.003534,0.049571,-0.023514,-2.951052,-1.091438,-1.402122,8.868291,0.651784,11.791908,0.368294,0.181884,0.094537,-1.039240,0.008785,-2.319308
252.800000,-28.525997,11.182172,18.727875,-3.117912,0.442232,-1.169076,31.838621,24.483338,42.342462,0.231052,-0.054377,0.115483,0.411106,2.123170,0.935000,6.287485,-25.508106,17.167058,0.104695,-0.072527,-0.139485,-2.625642,-0.805204,-1.401712,8.858315,0.658870,11.836263,0.434397,0.078641,0.226998,-0.728181,0.198887,-2.547480
252.900000,-28.512664,11.206064,18.725010,3.086362,0.384546,-1.096921,31.862244,24.479611,42.354629,0.366590,-0.044311,0.085688,0.836584,2.408970,0.930711,6.320221,-25.506195,17.151714,0.211956,-0.064578,-0.214835,-2.204616,-0.521769,-1.431288,8.842042,0.665488,11.894790,0.391903,0.024348,0.356130,-0.353149,0.449990,-2.710043
253.000000,-28.506982,11.239769,18.703833,3.046727,0.357550,-1.025483,31.894215,24.469951,42.371461,0.413469,-0.098216,0.135312,1.271875,2.639592,0.921196,6.365098,-25.514465,17.135665,0.265595,0.001041,-0.182959,-1.779567,-0.296966,-1.484556,8.813871,0.689650,11.952179,0.294137,0.050748,0.404781,0.053127,0.683953,-2.762747
253.100000,-28.507978,11.277795,18.673452,3.051921,0.357510,-0.954951,31.928785,24.454376,42.396349,0.341873,-0.091810,0.227317,1.632521,2.785326,0.908415,6.407155,-25.521707,17.134654,0.201938,0.039169,-0.094908,-1.428672,-0.163960,-1.537448,8.784490,0.733308,11.994607,0.250088,0.109959,0.335963,0.439743,0.833529,-2.726080
253.200000,-28.511412,11.315971,18.645310,3.099216,0.377348,-0.885849,31.953120,24.445742,42.425065,0.175764,0.001992,0.248890,1.843966,2.817867,0.911653,6.433032,-25.521709,17.143512,0.025110,0.037040,-0.063670,-1.223400,-0.143801,-1.561375,8.767397,0.781925,12.019436,0.310590,0.109808,0.193269,0.679791,0.862163,-2.688960
253.300000,-28.512309,11.349212,18.631894,-3.105528,0.407029,-0.817445,31.959548,24.451024,42.448658,-0.038880,0.124426,0.173418,1.862643,2.723860,0.926083,6.436951,-25.517056,17.145850,-0.207919,0.004439,-0.120696,-1.204998,-0.237517,-1.565998,8.770246,0.816753,12.028775,0.434953,0.022335,0.015658,0.648968,0.780164,-2.754797
253.400000,-28.506830,11.370602,18.641512,-3.014708,0.433833,-0.748019,31.946220,24.468330,42.462338,-0.295879,0.242789,0.084353,1.680902,2.504717,0.949536,6.416046,-25.519684,17.133340,-0.471798,-0.051472,-0.194124,-1.374059,-0.443917,-1.570105,8.795170,0.830154,12.013590,0.550733,-0.093880,-0.223373,0.388189,0.574633,-2.870852
253.500000,-28.492931,11.372999,18.677846,-2.932430,0.444573,-0.676766,31.908432,24.497684,42.466662,-0.591125,0.255249,0.061852,1.331775,2.195052,0.986208,6.382695,-25.554369,17.071470,-0.738972,-0.020074,-0.188959,-1.643991,-0.683908,-1.665073,8.808575,0.838428,11.979465,0.543581,-0.131682,-0.514978,0.005710,0.256856,-2.899237
253.600000,-28.470209,11.352591,18.738603,-2.878139,0.426847,-0.602628,31.835534,24.541826,42.458490,-0.807371,0.047994,0.014753,0.911865,1.868118,1.020915,6.355433,-25.593594,16.944439,-0.907407,0.178288,-0.158988,-1.816464,-0.830461,-1.901692,8.753354,0.860455,11.978967,0.356035,-0.049640,-0.701815,-0.461627,-0.051199,-2.780689
253.700000,-28.438994,11.314043,18.815138,-2.867561,0.373669,-0.524940,31.742392,24.579146,42.434502,-0.780897,-0.231763,-0.152958,0.524600,1.590063,1.049788,6.334028,-25.601176,16.833194,-0.904434,0.340011,-0.118102,-1.994590,-0.922682,-2.060160,8.631463,0.881331,12.046351,0.107838,0.035170,-0.649567,-0.959468,-0.207572,-2.555459
253.800000,-28.400582,11.269391,18.898452,-2.906527,0.287236,-0.443527,31.656740,24.582755,42.400404,-0.544044,-0.395235,-0.343541,0.204323,1.396327,1.096016,6.313902,-25.584719,16.778093,-0.762292,0.343625,-0.058595,-2.184167,-0.993990,-2.128445,8.495371,0.884309,12.144914,-0.034772,-0.002264,-0.444826,-1.373205,-0.190364,-2.357068
253.900000,-28.357931,11.232229,18.978229,-2.990466,0.175807,-0.356371,31.600733,24.558073,42.360297,-0.257999,-0.348098,-0.427793,0.008350,1.323430,1.161882,6.291567,-25.561597,16.775690,-0.573574,0.166713,-0.017068,-2.291836,-1.018623,-2.148753,8.385274,0.866233,12.231972,-0.011683,-0.153704,-0.275735,-1.599127,-0.097714,-2.291177
254.000000,-28.314760,11.211445,19.040221,-3.107251,0.050652,-0.261371,31.575756,24.530560,42.319508,-0.069731,-0.142768,-0.399173,0.010787,1.384792,1.236999,6.268618,-25.554974,16.794064,-0.405864,-0.116107,-0.023090,-2.225392,-0.943700,-2.140757,8.311588,0.833894,12.289932,0.118858,-0.340717,-0.211453,-1.593042,-0.011576,-2.363549
254.100000,-28.273737,11.205723,19.072807,3.046566,-0.074698,-0.158430,31.575026,24.521972,42.280417,0.071094,0.116443,-0.347296,0.231911,1.582668,1.306654,6.256366,-25.580467,16.800678,-0.199505,-0.409375,-0.092580,-1.963168,-0.729279,-2.117522,8.267800,0.793770,12.322480,0.281427,-0.550316,-0.161441,-1.369456,0.081629,-2.562309
254.200000,-28.233992,11.205642,19.070007,2.928573,-0.186617,-0.048528,31.595544,24.531626,42.242814,0.314066,0.284790,-0.365214,0.645362,1.902227,1.347838,6.274907,-25.638717,16.770239,0.112345,-0.601214,-0.164116,-1.543386,-0.341709,-2.126715,8.230830,0.745165,12.356046,0.363025,-0.783215,-0.003725,-0.989086,0.257745,-2.858672
254.300000,-28.190955,11.200861,19.030888,2.843613,-0.272073,0.066250,31.586929,24.553520,42.235104,0.676851,0.171849,-0.339533,1.206616,2.266038,1.380967,6.308251,-25.716784,16.723661,0.371471,-0.702823,-0.091807,-1.102439,0.162480,-2.228097,8.171440,0.682724,12.420134,0.244287,-0.916242,0.244393,-0.564233,0.579003,3.119555
254.400000,-28.140661,11.187266,18.960819,2.808746,-0.319621,0.183861,31.513758,24.562346,42.309995,0.926111,-0.068801,0.011785,1.802688,2.605596,1.440141,6.310862,-25.802229,16.653377,0.386004,-0.791920,-0.032190,-0.892098,0.700728,-2.486603,8.096127,0.600940,12.507173,0.008777,-0.806651,0.380485,-0.184566,0.999721,2.884510
254.500000,-28.083980,11.169077,18.867548,2.832487,-0.323013,0.303634,31.468080,24.526568,42.431658,0.860765,-0.105783,0.470739,2.288131,2.944140,1.473148,6.292303,-25.870452,16.529697,0.281276,-0.759403,-0.147435,-1.279822,1.140827,3.102981,8.046582,0.506280,12.576222,-0.113070,-0.539097,0.304385,0.141469,1.412522,2.722015
254.600000,-28.028573,11.155295,18.759756,2.914130,-0.280788,0.424234,31.457699,24.493300,42.554759,0.615158,0.046649,0.711692,2.637054,-3.025073,1.471021,6.297270,-25.923979,16.402335,0.241273,-0.553727,-0.198797,-2.603490,1.296248,1.653851,8.039722,0.441031,12.599340,-0.056886,-0.322352,0.155748,-2.912966,1.383059,-0.698868
254.700000,-27.987430,11.152862,18.650233,3.045673,-0.195106,0.543543,31.447356,24.500519,42.665446,0.362779,0.190603,0.671461,2.847797,-2.817105,1.475607,6.283950,-25.987241,16.389664,0.216194,-0.335169,-0.033521,3.011533,1.420613,0.886217,8.052798,0.428474,12.589365,0.065181,-0.281954,0.083405,-2.801731,1.162071,-0.810176
254.800000,-27.970223,11.160281,18.555378,-3.072364,-0.075697,0.661588,31.443410,24.529447,42.742911,0.191106,0.162640,0.422696,2.877521,-2.759708,1.483675,6.246299,-26.040639,16.374515,0.293976,-0.086436,-0.005220,-2.723714,1.511661,1.395046,8.061312,0.440405,12.575014,0.153890,-0.424927,0.133089,-2.794678,1.098004,-0.827403
254.900000,-27.973999,11.169320,18.494193,-2.894556,0.060696,0.779234,31.443396,24.546646,42.776582,0.045986,0.005786,0.055959,2.697370,-2.855177,1.484433,6.235999,-26.064074,16.372072,0.462800,0.246625,-0.005631,-2.904248,1.416896,1.398379,8.072367,0.443315,12.569182,0.264755,-0.680438,0.243319,-2.899707,1.187311,-0.730608
255.000000,-27.979883,11.173154,18.481612,-2.724848,0.195882,0.896123,31.430200,24.539261,42.767896,-0.241566,-0.095386,-0.318255,2.347291,-3.084347,1.480630,6.240893,-26.053251,16.448290,0.568391,0.650157,0.106336,2.699994,1.194000,1.014375,8.121345,0.425436,12.562352,0.550530,-0.922505,0.283499,-3.127576,1.422982,-0.583380
255.100000,-27.962437,11.173175,18.516653,-2.582761,0.313593,1.012626,31.399503,24.511961,42.723149,-0.727959,-0.078712,-0.469196,1.901208,2.928085,1.490187,6.233981,-26.036165,16.660054,0.677488,0.949195,0.179743,1.980124,0.925429,0.418031,8.218069,0.406982,12.535210,0.992051,-0.956778,0.125636,0.049644,1.412934,3.057987
255.200000,-27.904815,11.177650,18.585735,-2.481420,0.403982,1.130430,31.348853,24.477375,42.672098,-1.192225,-0.167599,-0.281666,1.466154,2.708375,1.509981,6.259204,-25.963515,16.829563,0.781427,1.202339,0.064888,1.437409,0.609753,0.004276,8.308712,0.402083,12.494663,1.313533,-0.710047,-0.185667,-0.233647,1.160459,-3.030656
255.300000,-27.805900,11.197134,18.673220,-2.424646,0.466125,1.251182,31.269178,24.439004,42.648407,-1.391539,-0.427655,0.017435,1.124303,2.553038,1.528910,6.337334,-25.890738,16.895072,1.028029,1.232062,-0.249679,1.030219,0.403404,-0.313157,8.340241,0.402026,12.464834,1.326915,-0.357971,-0.469412,-0.433384,1.011303,-2.810418
255.400000,-27.680561,11.240297,18.765303,-2.410451,0.504096,1.376384,31.167326,24.383186,42.655051,-1.346701,-0.705454,0.228971,0.895560,2.470101,1.550035,6.415674,-25.778009,16.861751,0.998985,1.191826,-0.335726,0.774892,0.150248,-0.315676,8.318791,0.412906,12.443924,1.127555,-0.099677,-0.629328,-0.553157,0.970196,-2.638262
255.500000,-27.550831,11.310692,18.852974,-2.431052,0.525224,1.506946,31.057967,24.300686,42.683343,-1.194398,-0.892539,0.331710,0.777948,2.466166,1.575280,6.576582,-25.803113,16.767475,1.267958,0.809277,-0.634408,0.630100,0.294872,-0.554517,8.292124,0.464477,12.404994,0.895287,0.027071,-0.689802,-0.599472,1.005232,-2.544306
255.600000,-27.436710,11.405465,18.931611,-2.473405,0.539834,1.642263,30.950005,24.204956,42.721801,-1.009621,-0.931446,0.314763,0.778371,2.526901,1.600513,6.588485,-25.619772,16.703274,0.972164,0.827164,-0.362755,0.633851,0.147094,-0.343564,8.292550,0.553732,12.342445,0.712394,0.031891,-0.682242,-0.593696,1.085838,-2.539805
255.700000,-27.352742,11.514809,18.996188,-2.523365,0.557454,1.780696,30.852966,24.112900,42.753827,-0.822298,-0.851156,0.198629,0.880010,2.634769,1.616433,6.723937,-25.639248,16.601970,1.028117,0.472669,-0.371259,0.750448,0.362825,-0.484055,8.321439,0.650541,12.270180,0.573875,-0.056083,-0.630754,-0.585232,1.190684,-2.641440
255.800000,-27.304861,11.624470,19.039805,-2.568072,0.584597,1.920399,30.775148,24.034202,42.768702,-0.596721,-0.722141,0.027058,1.045773,2.769610,1.617616,6.797136,-25.584567,16.547523,0.920738,0.240578,-0.184435,0.915541,0.479627,-0.493828,8.362826,0.728623,12.202737,0.422122,-0.216031,-0.555482,-0.657665,1.302561,-2.885966
255.900000,-27.290019,11.719803,19.056182,-2.598346,0.625083,2.060246,30.727649,23.968056,42.764587,-0.283435,-0.621615,-0.137936,1.239967,2.907548,1.628867,6.874843,-25.577295,16.508534,0.810388,-0.082255,-0.038187,1.109409,0.617135,-0.510319,8.397060,0.769891,12.144395,0.208119,-0.410405,-0.491871,-0.868408,1.413720,2.991698
256.000000,-27.298932,11.788941,19.041643,-2.609589,0.680244,2.200102,30.717340,23.909878,42.748405,0.099938,-0.559111,-0.224947,1.413741,3.025838,1.647977,6.948408,-25.618873,16.486930,0.650012,-0.447750,0.052458,1.281393,0.731518,-0.527082,8.408717,0.775393,12.091863,-0.071429,-0.583817,-0.459463,-1.586169,1.482402,2.101423
256.100000,-27.318935,11.823847,18.996110,-2.601335,0.749159,2.340892,30.747193,23.859176,42.728695,0.512070,-0.490516,-0.227325,1.527193,3.113738,1.680708,7.013674,-25.717771,16.481446,0.420350,-0.807982,0.099914,1.384703,0.809211,-0.551882,8.388985,0.752145,12.039779,-0.387627,-0.711556,-0.456602,-2.552915,1.466264,1.021490
256.200000,-27.336253,11.819811,18.923189,-2.578394,0.828704,2.484658,30.815876,23.818372,42.710860,0.889429,-0.386947,-0.189197,1.577071,-3.101472,1.724035,7.061548,-25.868471,16.486861,0.152005,-1.109808,0.130744,1.410017,0.864211,-0.590178,8.337450,0.707109,11.983564,-0.685499,-0.794542,-0.476017,-3.021511,1.408127,0.500439
256.300000,-27.337923,11.777221,18.830566,-2.547897,0.915520,2.632709,30.919099,23.789003,42.695871,1.185898,-0.259442,-0.155141,1.583774,-3.030472,1.758073,7.084018,-26.057436,16.503412,-0.108461,-1.319014,0.170981,1.377941,0.916253,-0.654213,8.258316,0.643257,11.920357,-0.915937,-0.843682,-0.507563,3.088766,1.329460,0.316739
256.400000,-27.313875,11.703812,18.729717,-2.515042,1.008975,2.784917,31.047302,23.771753,42.683309,1.359464,-0.130733,-0.132655,1.586979,-2.943484,1.783327,7.078434,-26.270464,16.535090,-0.321199,-1.400098,0.225959,1.327766,0.974114,-0.740828,8.160027,0.565948,11.848467,-1.034166,-0.853401,-0.533335,3.040527,1.232712,0.259949
256.500000,-27.259343,11.613753,18.633424,-2.482764,1.110647,2.940970,31.186543,23.763853,42.675384,1.372889,-0.030510,-0.088412,1.638450,-2.822466,1.787752,7.046428,-26.496508,16.599681,-0.466854,-1.322854,0.281857,1.303307,1.039377,-0.869140,8.054323,0.488702,11.768072,-1.009443,-0.797900,-0.535143,3.113280,1.103637,0.273254
256.600000,-27.177736,11.525336,18.552473,-2.448955,1.222880,3.099255,31.321399,23.759515,42.677047,1.204768,0.017911,-0.003207,1.770793,-2.646426,1.747257,6.993461,-26.711242,16.714328,-0.517029,-1.081004,0.317833,1.329746,1.114044,-1.055419,7.959564,0.430996,11.683378,-0.834959,-0.669099,-0.479437,-2.977985,0.923270,0.326638
256.700000,-27.083014,11.456672,18.494607,-2.405109,1.350150,-3.027182,31.432392,23.753603,42.687553,0.868991,0.012918,0.054668,1.979075,-2.440282,1.651184,6.936418,-26.870446,16.854311,-0.391148,-0.735282,0.313290,1.434721,1.202026,-1.252769,7.891955,0.402862,11.609238,-0.540745,-0.529307,-0.311383,-2.723828,0.705476,0.368209
