Time_s,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Roll,Pitch,Yaw
0.0,-0.0020328883700000003,0.0013185224900000001,0.006171924780000001,-0.0203288837,0.0131852249,0.0617192478,0.1322127485,0.011509140000000001,-0.0573976151
0.1,-0.005650603820000001,0.004470483840000001,0.019775652420000005,-0.0361771545,0.0315196135,0.13603727640000002,0.1871922942,-0.07864144740000001,-0.0835477227
0.2,-0.00978073409,0.009321708770000003,0.03671764942000001,-0.0413013027,0.048512249300000004,0.16941997000000003,0.2208116991,-0.19231560530000003,-0.08927684429999999
0.30000000000000004,-0.014182315720000001,0.015922101010000002,0.053206151760000014,-0.0440158163,0.0660039224,0.16488502340000002,0.24452349750000002,-0.31394277330000003,-0.07963936459999998
0.4,-0.019024121640000002,0.024035405460000003,0.07306307081000002,-0.0484180592,0.0811330445,0.19856919050000002,0.21973046490000003,-0.45639390330000007,-0.07560198549999998
0.5,-0.024142067170000003,0.032808640910000006,0.09825190711000002,-0.0511794553,0.0877323545,0.251888363,0.17595631530000003,-0.5442860503000001,-0.08681516169999998
0.6,-0.030539459390000002,0.041371301560000004,0.12836527843,-0.0639739222,0.0856266065,0.3011337132,0.1383501766,-0.5315541753000002,-0.10205353419999998
0.7,-0.038784062900000006,0.04900486230000001,0.16141432389000002,-0.08244603510000001,0.07633560739999999,0.3304904546,0.11382169990000002,-0.43301779630000015,-0.11680952559999998
0.7999999999999999,-0.04908058719000001,0.055951773700000006,0.18941630883000002,-0.1029652429,0.069469114,0.28001984939999996,0.1373642754,-0.26254185900000016,-0.12369087289999997
0.8999999999999999,-0.06191736730000001,0.062148750020000004,0.20482548254000002,-0.1283678011,0.0619697632,0.15409173709999996,0.20948561920000003,-0.05731915950000016,-0.1477142144
0.9999999999999999,-0.07546505396000001,0.06676837098,0.20407915850000002,-0.13547686660000002,0.046196209599999996,-0.007463240400000071,0.3108614994,0.12295424819999984,-0.2051047431
1.0999999999999999,-0.08795144671000002,0.0707836114,0.18236377190000003,-0.12486392750000003,0.0401524042,-0.21715386600000008,0.42273124370000004,0.21187632519999983,-0.2628205672
1.2,-0.09831308438000003,0.07516463037,0.1347676409,-0.10361637670000003,0.0438101897,-0.47596131000000014,0.49553774370000003,0.16075451369999982,-0.337811544
1.3,-0.10410607564000003,0.07940448164,0.06081464419999999,-0.05792991260000002,0.0423985127,-0.7395299670000002,0.48810918620000004,-0.018521810000000194,-0.4394657348
1.4000000000000001,-0.10467937052000004,0.08419991806999999,-0.033423100300000036,-0.005732948800000026,0.0479543643,-0.9423774450000002,0.35337018540000004,-0.2940621093000002,-0.4966983597
1.5000000000000002,-0.10052563292000004,0.09013570659999999,-0.13716087190000006,0.04153737599999998,0.0593578853,-1.0373777160000002,0.0564512794,-0.6314241663000002,-0.496852285
1.6000000000000003,-0.09182413578000004,0.09670311164999999,-0.23865718290000007,0.08701497139999997,0.0656740505,-1.01496311,-0.3457402526,-0.9603303423000003,-0.4688588864
1.7000000000000004,-0.08040318986000004,0.10428355937999999,-0.3251524325000001,0.11420945919999997,0.0758044773,-0.864952496,-0.7695237526,-1.2302207173000004,-0.4082950251
1.8000000000000005,-0.06778475191000005,0.11340505039999998,-0.3857486597000001,0.12618437949999997,0.09121491020000001,-0.605962272,-1.1358599176000002,-1.4245458123000003,-0.34908208209999997
1.9000000000000006,-0.055524597240000056,0.12406144312999999,-0.4144457584000001,0.12260154669999997,0.10656392730000001,-0.28697098699999996,-1.3589813036000002,-1.5156639833000003,-0.3402872673
2.0000000000000004,-0.04614088621000006,0.13565342508,-0.40846242096000007,0.09383711029999997,0.11591981950000002,0.05983337440000008,-1.4197268486000003,-1.4987901893000002,-0.3961606313
2.1000000000000005,-0.04121786119000006,0.14692110553,-0.37064600159000005,0.049230250199999964,0.11267680450000002,0.3781641937000001,-1.3285235426000004,-1.4011559453000002,-0.4969759362
2.2000000000000006,-0.04231499280000006,0.15763795951,-0.30735143824000005,-0.010971316100000038,0.10716853980000002,0.6329456335000001,-1.1036990406000005,-1.2658804173000002,-0.5795876153
2.3000000000000007,-0.049772050960000064,0.16795691292,-0.22447383003000004,-0.07457058160000005,0.10318953410000002,0.8287760821000001,-0.8087186316000003,-1.1352273463000002,-0.6143756097
2.400000000000001,-0.06215974638000007,0.17793730213,-0.13363447944,-0.12387695420000006,0.09980389210000003,0.9083935059000001,-0.48786809360000033,-1.0005981433000002,-0.6092099794000001
2.500000000000001,-0.07873014968000007,0.18861645715,-0.049141823089999995,-0.16570403300000006,0.10679155020000003,0.8449265635000001,-0.2049403316000003,-0.8582470623000001,-0.5605644004000001
2.600000000000001,-0.09764692564000008,0.20003831594,0.017697645950000007,-0.18916775960000007,0.11421858790000003,0.6683946904,-0.0539045778000003,-0.7500168803000001,-0.5185679411000002
2.700000000000001,-0.11707726723000009,0.21143692277999998,0.053781326750000004,-0.19430341590000008,0.11398606840000003,0.36083680799999995,-0.057769504300000295,-0.6910936233000001,-0.5313208515000002
2.800000000000001,-0.1365599613300001,0.22300956303999997,0.05225654696,-0.1948269410000001,0.11572640260000003,-0.015247797900000082,-0.23682519160000032,-0.7116581793000001,-0.5727120374000002
2.9000000000000012,-0.1543590757500001,0.23425649376999996,0.017831966059999982,-0.1779911442000001,0.11246930730000003,-0.3442458090000001,-0.5951398096000003,-0.8478570443000001,-0.6355597470000002
3.0000000000000013,-0.16955038376000012,0.24433252338999997,-0.04329607964000003,-0.1519130801000001,0.10076029620000003,-0.6112804570000001,-1.0220950576000003,-1.0396497823000002,-0.7000227760000002
3.1000000000000014,-0.18196093121000012,0.25324067005999995,-0.11985541774000005,-0.12410547450000009,0.08908146670000003,-0.7655933810000002,-1.3990158296000004,-1.2091434843000002,-0.7122904231000002
3.2000000000000015,-0.19075422635000014,0.26059593741,-0.1949224112400001,-0.0879329514000001,0.07355267350000003,-0.7506699350000002,-1.6438523186000005,-1.3111416533000002,-0.7002541655000002
3.3000000000000016,-0.19730878123000015,0.26631046697,-0.25607867214000013,-0.0655455488000001,0.05714529560000002,-0.6115626090000003,-1.7120826236000004,-1.3262861643000001,-0.6984120763000002
3.4000000000000017,-0.20290020383000015,0.27128813337,-0.2926572101400002,-0.0559142260000001,0.04977666400000002,-0.36578538000000027,-1.6344731686000005,-1.3009849063,-0.6738487308000003
3.5000000000000018,-0.20877863856000017,0.27623906936000003,-0.2986375793600002,-0.0587843473000001,0.04950935990000002,-0.05980369220000026,-1.4267122566000006,-1.2278321503,-0.6332500534000003
3.600000000000002,-0.21782205657000017,0.28119387836000004,-0.2779438008200002,-0.0904341801000001,0.049548090000000024,0.2069377853999998,-1.1072815336000006,-1.0422845123,-0.6058632294000003
3.700000000000002,-0.2308752925400002,0.28610290740000005,-0.23544956098000022,-0.1305323597000001,0.04909029040000002,0.4249423983999998,-0.7434654466000006,-0.7718353303,-0.5806089801000003
3.800000000000002,-0.2488467049500002,0.2913729212100001,-0.17850420377000023,-0.1797141241000001,0.05270013810000002,0.5694535720999998,-0.36164430560000055,-0.44962642429999994,-0.5657918972000002
3.900000000000002,-0.2732835139700002,0.29699386808000006,-0.11993865660000025,-0.2443680902000001,0.05620946870000002,0.5856554716999998,0.013385265399999458,-0.09249720249999993,-0.5917541332000003
4.000000000000002,-0.30335059131000025,0.30245885316000004,-0.07054332132000027,-0.30067077340000015,0.054649850800000024,0.49395335279999975,0.34654333709999946,0.2219572205000001,-0.6617255649000002
4.100000000000001,-0.33877863135000025,0.30791464677,-0.041842004000000294,-0.35428040040000014,0.054557936100000023,0.28701317319999975,0.6376072792999995,0.45058623880000015,-0.7502746481000002
4.200000000000001,-0.3781570455900003,0.31347755879,-0.04632185256000032,-0.39378414240000015,0.05562912020000002,-0.04479848560000027,0.8489236701999995,0.5660340494000001,-0.8207934851000003
4.300000000000001,-0.4174377485300003,0.31907002964,-0.08947459905000035,-0.3928070294000002,0.055924708500000024,-0.43152746490000027,0.9440884035999995,0.5406238224000002,-0.8534138921000003
4.4,-0.4544657586200003,0.32492860606999996,-0.17185347054000039,-0.3702801009000002,0.05858576430000002,-0.8237887149000003,0.9326956677999995,0.44247333060000016,-0.8508378161000003
4.5,-0.48757074036000037,0.33057924150999995,-0.29097430033000043,-0.33104981740000017,0.05650635440000002,-1.1912082979000003,0.8197358134999995,0.3291609071000002,-0.8263462021000003
4.6,-0.5157211160100004,0.33581290185999996,-0.4373039693200005,-0.28150375650000015,0.05233660350000002,-1.4632966899000004,0.6388214094999994,0.20284685360000018,-0.8046569661000003
4.699999999999999,-0.5401944415300004,0.34103644184,-0.5935727327100006,-0.24473325520000014,0.052235399800000026,-1.5626876339000004,0.42458698759999947,0.08675148260000018,-0.8048859471000003
4.799999999999999,-0.5612569831500004,0.34596370636999996,-0.7390289824000006,-0.21062541620000014,0.04927264530000003,-1.4545624969000004,0.20669432779999947,-0.03033623049999981,-0.8254355131000003
4.899999999999999,-0.5799255640100004,0.35054310669999994,-0.8564280765900006,-0.18668580860000014,0.04579400330000003,-1.1739909419000003,0.04820686319999945,-0.1650350823999998,-0.8528767471000003
4.999999999999998,-0.5980553393400004,0.35500693020999996,-0.9317054427800007,-0.18129775330000014,0.044638235100000034,-0.7527736619000003,-0.04835424970000056,-0.2961947723999998,-0.8590987321000003
5.099999999999998,-0.6159994134600004,0.35915179897999994,-0.9529354662700007,-0.17944074120000014,0.041448687700000035,-0.21230023490000027,-0.09799949920000056,-0.4096969363999998,-0.8206634461000003
5.1999999999999975,-0.6360744163700004,0.36324720220999995,-0.9177562645100007,-0.20075002910000014,0.04095403230000003,0.3517920175999997,-0.05289329690000056,-0.4485251493999998,-0.7469511761000003
5.299999999999997,-0.6609367372100005,0.36728866530999993,-0.8329441953900008,-0.24862320840000016,0.040414631000000034,0.8481206911999997,0.09000844079999945,-0.3487177603999998,-0.6631929820000002
5.399999999999997,-0.6919897569400004,0.3707468681899999,-0.7083830066400008,-0.31053019730000014,0.03458202880000003,1.2456118874999997,0.30513439169999945,-0.11841634809999979,-0.5999676901000002
5.4999999999999964,-0.7313529495700004,0.37384573141999994,-0.5597794514400007,-0.39363192630000016,0.030988632300000034,1.4860355519999997,0.5774487104999995,0.20069758980000024,-0.5879689272000002
5.599999999999996,-0.7790312749000005,0.37717179249999994,-0.40966618654000075,-0.47678325330000015,0.033260610800000034,1.5011326489999997,0.8585112958999994,0.5143779510000003,-0.6306059800000001
5.699999999999996,-0.8330979262300005,0.3814439485699999,-0.28201101840000076,-0.5406665133000002,0.042721560700000036,1.2765516813999995,1.1111673360999994,0.6973774079000002,-0.7047243552000001
5.799999999999995,-0.8907398126600005,0.3870022280399999,-0.19681692650000082,-0.5764188643000001,0.055582794700000035,0.8519409189999995,1.2739017678999995,0.7031580737000003,-0.7900183302000001
5.899999999999995,-0.9479822863900005,0.3933834032599999,-0.16517367940000088,-0.5724247373000001,0.06381175220000003,0.3164324709999994,1.2568709009999994,0.5433561914000002,-0.8623251902000001
5.999999999999995,-1.0026400034200005,0.4006660420199999,-0.18740724010000095,-0.5465771703000001,0.07282638760000003,-0.22233560700000066,1.0468498007999993,0.24004388760000023,-0.8868084802000001
6.099999999999994,-1.0529844072500005,0.4086016998799999,-0.256989863300001,-0.5034440383000001,0.07935657860000003,-0.6958262320000006,0.6651021198999993,-0.15337486649999982,-0.8596387422000001
6.199999999999994,-1.0966907217800006,0.4161240393399999,-0.3631230874000011,-0.43706314530000007,0.07522339460000003,-1.0613322410000006,0.13657259449999926,-0.5776155023999998,-0.8085600052000002
